"flightdate","totalflights","ontimeperformancedeparture","ontimeperformancearrival"
"2011-12-16","17117","64.0824910907285155","66.2031898112987089"
"2011-12-17","14599","60.0863072813206384","65.7853277621754915"
"2011-12-18","16001","67.7520154990313105","72.2454846572089244"
"2011-12-19","16887","65.4941671107952863","66.3409723455912832"
"2011-12-20","16762","62.0033408901085789","65.1831523684524520"
"2011-12-21","16989","49.7792689387250574","50.3619989404909059"
"2011-12-22","17411","46.6429268853023950","47.2747113893515594"
"2011-12-23","17399","57.1009828151043163","61.0035059486177367"
"2011-12-24","13078","70.1254014375286741","76.1049090074935005"
"2011-12-25","13005","74.9404075355632449","78.6928104575163399"
"2011-12-26","17141","64.6053322443264687","68.6891079866985590"
"2011-12-27","17280","52.9340277777777778","56.5393518518518519"
"2011-12-28","17273","64.7889770161523765","71.5046604527296937"
"2011-12-29","17143","65.7586186781776819","70.7052441229656420"
"2011-12-30","17161","64.5009032107686032","68.4517219276265952"
"2011-12-31","13183","66.2671622544185694","73.8602745960706971"
"2012-01-01","14443","63.3594128643633594","68.7184103025687184"
"2012-01-02","17479","54.8830024600949711","57.1657417472395446"
"2012-01-03","16510","58.4675953967292550","63.3737129012719564"
"2012-01-04","16181","65.9477164575736975","72.8570545701748965"
"2012-01-05","16753","73.2047991404524563","77.0309795260550349"
"2012-01-06","16771","79.3572237791425675","82.4160753681950987"
"2012-01-07","13344","75.4946043165467626","80.4556354916067146"
"2012-01-08","15453","70.8923833559826571","73.2996829094674173"
"2012-01-09","16445","70.6232897537245363","70.1429005776831864"
"2012-01-10","15546","77.9814743342338865","78.6504567091213174"
"2012-01-11","15785","71.5616091225847323","69.7941083306936965"
"2012-01-12","16566","62.7791862851623808","62.2238319449474828"
"2012-01-13","16591","60.1591224157675848","61.6478813814718823"
"2012-01-14","12971","72.8702490170380079","75.5454475368128903"
"2012-01-15","15003","75.9581417049923349","77.9044191161767646"
"2012-01-16","16327","69.2778832608562504","70.3681019170698842"
"2012-01-17","15510","66.0928433268858801","63.1463571889103804"
"2012-01-18","15754","72.4704836866827472","70.6995048876475816"
"2012-01-19","16557","69.2214773207706710","67.7779791024944132"
"2012-01-20","16576","63.0670849420849421","61.7519305019305019"
"2012-01-21","13044","50.5979760809567617","47.3627721557804354"
"2012-01-22","15392","57.4519230769230769","53.9955821205821206"
"2012-01-23","16420","52.8501827040194884","50.3836784409257004"
"2012-01-24","15502","75.1128886595278029","73.6356599148496968"
"2012-01-25","15755","69.9904792129482704","69.0384005077753094"
"2012-01-26","16543","66.6686816176026114","63.4467750710270205"
"2012-01-27","16574","66.4655484493785447","65.4639797272836974"
"2012-01-28","13018","80.6729144261791366","81.0185896451067752"
"2012-01-29","15392","77.8001559251559252","77.8781185031185031"
"2012-01-30","16391","80.2452565432249405","81.4532365322433043"
"2012-01-31","15537","84.1732638218446290","84.7782712235309262"
"2012-02-01","15795","79.1009813232035454","78.2969294080405192"
"2012-02-02","16591","76.4450605750105479","75.8483515158821048"
"2012-02-03","16638","72.0819810073326121","69.9483110950835437"
"2012-02-04","13046","74.7585466809750115","75.0651540702130921"
"2012-02-05","15335","81.0564069122921422","81.3498532768177372"
"2012-02-06","16488","75.7096069868995633","76.7406598738476468"
"2012-02-07","15542","79.7580748938360571","78.7993823188778793"
"2012-02-08","15800","79.4367088607594937","78.2215189873417722"
"2012-02-09","16632","78.3910533910533911","79.8400673400673401"
"2012-02-10","16684","68.1491249100935028","67.7175737233277392"
"2012-02-11","13136","68.0572472594397077","67.4710718635809988"
"2012-02-12","15675","71.4066985645933014","74.1435406698564593"
"2012-02-13","16673","72.3385113656810412","70.1613386912973070"
"2012-02-14","15819","79.0441873696188128","77.4385232947721095"
"2012-02-15","16179","70.0661351134186291","68.7681562519315162"
"2012-02-16","17213","61.3257421716144774","60.7622146052402254"
"2012-02-17","17275","63.2821997105643994","64.3473227206946454"
"2012-02-18","13802","66.1570786842486596","66.9540646283147370"
"2012-02-19","15612","71.6820394568280810","71.9510632846528312"
"2012-02-20","17046","68.8900621846767570","69.7407016308811451"
"2012-02-21","16783","68.9566823571471132","67.6875409640707859"
"2012-02-22","16524","68.0646332607116921","65.5833938513677076"
"2012-02-23","17189","65.5651870382221188","64.5354587236023038"
"2012-02-24","17231","48.1399802681214091","46.3641111949393535"
"2012-02-25","13943","66.1980922326615506","68.4286021659614143"
"2012-02-26","16132","70.1276965038432928","73.0535581453012646"
"2012-02-27","17160","70.7983682983682984","71.4452214452214452"
"2012-02-28","16369","75.8506933838352984","73.3581770419695766"
"2012-02-29","16514","62.2199346009446530","57.0122320455371200"
"2012-03-01","17218","59.0254384945986758","58.1600650482053665"
"2012-03-02","17440","57.3795871559633028","53.5779816513761468"
"2012-03-03","14046","57.7103801794105083","58.3297736010252029"
"2012-03-04","16319","63.6374777866290827","64.7221030700410564"
"2012-03-05","17369","71.8291208474869020","74.0860153146410271"
"2012-03-06","16705","73.8401676144866806","73.7563603711463634"
"2012-03-07","16892","67.3395690267582287","67.3987686478806536"
"2012-03-08","17554","59.4337472940640310","58.5564543693745015"
"2012-03-09","17598","58.3191271735424480","58.6259802250255711"
"2012-03-10","14679","64.4389944819129368","67.9746576742284897"
"2012-03-11","16726","61.3416238192036351","64.6538323568097573"
"2012-03-12","17648","62.8853127833182230","64.8968721668177697"
"2012-03-13","16894","66.0471173197584941","67.4854978098733278"
"2012-03-14","17096","67.9866635470285447","70.3322414599906411"
"2012-03-15","17737","57.2757512544398715","57.5914754468061115"
"2012-03-16","17755","58.9524077724584624","59.7916079977471135"
"2012-03-17","14738","64.4117247930519745","67.0036639978287420"
"2012-03-18","16746","64.6900752418487997","66.6487519407619730"
"2012-03-19","17653","59.5252931513057271","59.6782416586415907"
"2012-03-20","16896","59.5584753787878788","60.0852272727272727"
"2012-03-21","17078","66.3133856423468790","66.3309521021196861"
"2012-03-22","17734","62.4337430923649487","61.7176046013307770"
"2012-03-23","17750","64.5408450704225352","64.8450704225352113"
"2012-03-24","14747","67.3289482606631857","68.2782938902827694"
"2012-03-25","16744","68.1020066889632107","69.9175824175824176"
"2012-03-26","17645","69.3964295834514027","70.2068574667044489"
"2012-03-27","16912","73.7582781456953642","76.1766792809839167"
"2012-03-28","17078","70.5586134207752664","71.6301674669165008"
"2012-03-29","17738","66.9297553275453828","69.3764798737174428"
"2012-03-30","17745","59.2166807551422936","60.8284023668639053"
"2012-03-31","14748","59.6826688364524003","60.4692161649037158"
"2012-04-01","16672","63.7955854126679463","64.5333493282149712"
"2012-04-02","17515","64.9842991721381673","64.4932914644590351"
"2012-04-03","16968","65.9181989627534182","65.7296086751532296"
"2012-04-04","17139","68.3412101056070949","70.2841472664682887"
"2012-04-05","17691","65.9770504776439998","68.5433271154824487"
"2012-04-06","17695","71.4495620231703871","73.8626730714891212"
"2012-04-07","14359","78.0764677205933561","81.4262831673514869"
"2012-04-08","16305","73.4191965654707145","75.2100582643360932"
"2012-04-09","17620","65.8853575482406356","68.3484676503972758"
"2012-04-10","16916","70.9151099550721211","72.6117285410262473"
"2012-04-11","17136","73.7278244631185808","73.8387021475256769"
"2012-04-12","17736","71.4027965719440686","71.1377988272440235"
"2012-04-13","17768","69.5407474110760919","68.7359297613687528"
"2012-04-14","14323","73.4971723800879704","73.7066257069049780"
"2012-04-15","16674","59.3198992443324937","59.3198992443324937"
"2012-04-16","17595","64.4955953395851094","68.2637112816140949"
"2012-04-17","16861","74.9303125556016844","76.2706838265820533"
"2012-04-18","17083","75.0804893754024469","76.1341684715799333"
"2012-04-19","17632","71.0753176043557169","71.5517241379310345"
"2012-04-20","17665","60.7812057741296349","57.7979054627795075"
"2012-04-21","14253","73.7879744615168736","72.6092752403002877"
"2012-04-22","16586","65.9592427348366092","64.6147353189436874"
"2012-04-23","17573","64.9917487054003301","64.5080521254196779"
"2012-04-24","16821","77.1713929017299804","76.1310266928244456"
"2012-04-25","17062","75.7589966006329856","75.6066111827452819"
"2012-04-26","17605","65.8790116444191991","63.6182902584493042"
"2012-04-27","17638","66.8556525683184034","66.4587821748497562"
"2012-04-28","14215","77.1720014069644741","78.9588462891311994"
"2012-04-29","16556","72.2094708866876057","73.5745349118144479"
"2012-04-30","17556","71.1893369788106630","70.9956709956709957"
"2012-05-01","16858","71.4260291849566971","71.5150077114722980"
"2012-05-02","17072","74.6485473289597001","74.3146672914714152"
"2012-05-03","17652","63.7718105597099479","62.6274643099932019"
"2012-05-04","17639","60.4796190260218833","60.7460740404784852"
"2012-05-05","14100","73.2482269503546099","74.9148936170212766"
"2012-05-06","16575","62.5520361990950226","62.4615384615384615"
"2012-05-07","17565","61.3891261030458298","60.2903501280956447"
"2012-05-08","16776","70.3743443013829280","68.6874105865522175"
"2012-05-09","17001","68.6136109640609376","66.5372625139697665"
"2012-05-10","17649","65.9300810244206471","67.4372485693240410"
"2012-05-11","17666","64.9779236952337824","66.2345748896184762"
"2012-05-12","13998","73.2818974139162738","77.2324617802543220"
"2012-05-13","16422","70.6856655705760565","71.7452198270612593"
"2012-05-14","17616","67.0299727520435967","68.9657129881925522"
"2012-05-15","16888","68.9009947891994315","67.2726196115585031"
"2012-05-16","17126","69.8762116080812799","70.1681653626065631"
"2012-05-17","17758","65.8970604797837594","67.3386642639936930"
"2012-05-18","17740","65.9301014656144307","67.9199549041713641"
"2012-05-19","14181","72.4208447923277625","75.2415203441224173"
"2012-05-20","16639","67.1314381873910692","68.5197427730031853"
"2012-05-21","17651","56.8239759786980908","57.3905161180669650"
"2012-05-22","16940","59.2443919716646989","58.3707201889020071"
"2012-05-23","17205","64.1208950886370241","64.5510026155187446"
"2012-05-24","17798","56.9502191257444657","56.4951118103157658"
"2012-05-25","17830","61.7722938867077958","64.5429052159282109"
"2012-05-26","13420","70.9612518628912072","73.7853949329359165"
"2012-05-27","13614","78.2282944028206258","79.7708241516086382"
"2012-05-28","16723","72.8158823177659511","74.8191114034563176"
"2012-05-29","17401","58.5368656973737142","59.4046319177058790"
"2012-05-30","17201","61.7638509388989012","64.5950816812975990"
"2012-05-31","17719","59.7042722501269823","59.6534793159884869"
"2012-06-01","17746","62.0872309252789361","61.5068184379578497"
"2012-06-02","14231","66.5167591876888483","70.0934579439252336"
"2012-06-03","16819","65.5032998394672692","66.6805398656281586"
"2012-06-04","17760","61.4808558558558559","59.9887387387387387"
"2012-06-05","17074","66.9028932880402952","66.3289211666861895"
"2012-06-06","17320","67.4480369515011547","66.8302540415704388"
"2012-06-07","18215","57.3318693384573154","56.3656327202854790"
"2012-06-08","18239","64.0002193102692034","65.0967706562859806"
"2012-06-09","15445","68.3263191971511816","72.7225639365490450"
"2012-06-10","17430","63.3103843947217441","64.2685025817555938"
"2012-06-11","18186","60.2386451116243264","60.0571868470251842"
"2012-06-12","18035","59.9722761297477128","57.2054338785694483"
"2012-06-13","18180","59.0814081408140814","59.9119911991199120"
"2012-06-14","18282","56.1153046712613500","55.6831856470845641"
"2012-06-15","18371","55.2174623047193947","55.3045560938435578"
"2012-06-16","15761","62.0455554850580547","63.6000253791003109"
"2012-06-17","17568","65.4314663023679417","66.4617486338797814"
"2012-06-18","18313","61.4481515863048108","62.8023808223666248"
"2012-06-19","18124","64.7594350033105275","67.6340763628338115"
"2012-06-20","18256","64.1652059596844873","65.5072304995617879"
"2012-06-21","18355","61.3075456278943067","64.2985562517025334"
"2012-06-22","18398","58.1095771279486901","60.0336993151429503"
"2012-06-23","15818","57.3460614489821722","63.7059046655708686"
"2012-06-24","17614","58.7033041898489838","61.9166572044964233"
"2012-06-25","18348","54.9814693699585786","56.4094179202092871"
"2012-06-26","18162","58.4792423741878648","61.6341812575707521"
"2012-06-27","18290","62.8813559322033898","67.0803717878622198"
"2012-06-28","18357","62.0526229776107207","66.8518821158141308"
"2012-06-29","18413","51.8275131700429045","53.8641177428990387"
"2012-06-30","15823","55.5457245781457372","62.4849902041332238"
"2012-07-01","17608","51.9479781917310313","52.7771467514766015"
"2012-07-02","17316","62.8493878493878494","66.3663663663663664"
"2012-07-03","16551","64.1532233701891124","66.9083439067125853"
"2012-07-04","14334","75.5825310450676713","79.8869820008371704"
"2012-07-05","16510","68.4130829800121139","68.4918231374924288"
"2012-07-06","17164","71.0790025635050105","72.4190165462596131"
"2012-07-07","15846","65.7894736842105263","68.6293070806512685"
"2012-07-08","17637","55.2758405624539321","55.6613936610534671"
"2012-07-09","18362","53.1750353991939876","53.8176669208147261"
"2012-07-10","18195","57.2739763671338280","58.5875240450673262"
"2012-07-11","18338","59.8865743265350638","60.8463300250845239"
"2012-07-12","18371","56.3496815633335148","56.5946328452452235"
"2012-07-13","18440","52.3644251626898048","50.3253796095444685"
"2012-07-14","15853","55.6992367375260203","57.4528480413801804"
"2012-07-15","17659","53.5307775072201144","53.8082564131604281"
"2012-07-16","18388","52.8768762236241027","55.9876006090928867"
"2012-07-17","18218","59.9791415083982874","62.2351520474256230"
"2012-07-18","18322","52.8763235454644689","52.7071280427900884"
"2012-07-19","18371","45.6208154156006750","46.8455718251592183"
"2012-07-20","18448","47.6040763226366002","49.0676496097137901"
"2012-07-21","15847","56.7173597526345681","60.2763930081403420"
"2012-07-22","17625","61.1120567375886525","63.0524822695035461"
"2012-07-23","18369","57.4500517175676411","57.9563394850019054"
"2012-07-24","18201","53.4531069721443877","53.8047360035162903"
"2012-07-25","18290","62.4330235101148168","65.2925095680699836"
"2012-07-26","18381","49.4151569555519286","49.1322561340514662"
"2012-07-27","18445","50.2521008403361345","52.3556519381946327"
"2012-07-28","15837","57.7887226116057334","62.0824651133421734"
"2012-07-29","17635","58.0663453359795861","61.8089027502126453"
"2012-07-30","18373","60.1208294780384260","61.5958199531921842"
"2012-07-31","18197","56.6576908281584877","55.3003242292685608"
"2012-08-01","18281","52.3658443192385537","53.7388545484382692"
"2012-08-02","18354","58.8591042824452435","62.0954560313828048"
"2012-08-03","18418","56.0918666521880769","57.7315669453795200"
"2012-08-04","15861","56.5538112351049745","56.6294685076602988"
"2012-08-05","17620","52.7241770715096481","52.3779795686719637"
"2012-08-06","18283","56.9381392550456708","59.6236941420992179"
"2012-08-07","18163","64.2900401915983042","66.1895061388537136"
"2012-08-08","18237","62.9654000109667160","62.5980150244009431"
"2012-08-09","18270","53.2512315270935961","52.0197044334975369"
"2012-08-10","18336","44.5462478184991274","45.1788830715532286"
"2012-08-11","15787","52.6002407043770191","57.4586685247355419"
"2012-08-12","17264","60.1482854494902688","65.8016682113067655"
"2012-08-13","18005","58.9058594834768120","61.8161621771730075"
"2012-08-14","17525","59.2296718972895863","61.0613409415121255"
"2012-08-15","17635","56.2347604196200737","58.6504111142614120"
"2012-08-16","17950","50.2952646239554318","52.1782729805013928"
"2012-08-17","17979","56.9608988264085878","60.0978919850937205"
"2012-08-18","14740","61.5061058344640434","63.2700135685210312"
"2012-08-19","16944","57.6841359773371105","60.2042020774315392"
"2012-08-20","17842","59.9260172626387176","61.6634906400627732"
"2012-08-21","17348","63.3041272769195296","64.9988471293520867"
"2012-08-22","17534","64.4804380061594616","63.8530854340139158"
"2012-08-23","17868","66.1853593015446608","67.6292813969106783"
"2012-08-24","17914","65.8702690633024450","66.1940381824271519"
"2012-08-25","14283","68.7110551004690891","69.9572918854582371"
"2012-08-26","16842","63.8522740767129795","62.7182044887780549"
"2012-08-27","17727","62.0071078016584871","62.0465955886500818"
"2012-08-28","17090","72.1240491515506144","69.7542422469280281"
"2012-08-29","17244","75.7944792391556483","75.2261656228253305"
"2012-08-30","17726","68.0300124111474670","68.3628568204896762"
"2012-08-31","17723","62.5232748406026068","65.3557524121198443"
"2012-09-01","12902","67.8654472174856611","70.8262284917067121"
"2012-09-02","12745","77.5127500980776775","78.9329148685759121"
"2012-09-03","16504","70.4495879786718371","70.6374212312166747"
"2012-09-04","17337","60.6390955759358597","59.4393493684028379"
"2012-09-05","17098","60.5860334542051702","57.3809802316060358"
"2012-09-06","17585","65.7207847597384134","62.9400056866647711"
"2012-09-07","17586","67.6504037302399636","64.3636983964517230"
"2012-09-08","13388","69.4801314610098596","67.7472363310427248"
"2012-09-09","16598","67.9660200024099289","69.4421014580069888"
"2012-09-10","17399","70.4293350192539801","71.7914822690959251"
"2012-09-11","16617","74.0927965336703376","73.6173797917795029"
"2012-09-12","17020","72.5793184488836663","70.7344300822561692"
"2012-09-13","17559","61.6891622529756820","58.5910359359872430"
"2012-09-14","17602","61.8622883763208726","62.7201454380184070"
"2012-09-15","13361","71.4617169373549884","73.0484245191228201"
"2012-09-16","16622","68.4574660089038624","66.9534352063530261"
"2012-09-17","17362","66.5130745305840341","63.2646008524363553"
"2012-09-18","16644","59.1864936313386205","54.4220139389569815"
"2012-09-19","17032","71.1073273837482386","70.8020197275716299"
"2012-09-20","17540","64.4697833523375143","63.8027366020524515"
"2012-09-21","17582","64.9357297235809350","64.7935388465476055"
"2012-09-22","13378","70.9896845567349380","70.9523097622963074"
"2012-09-23","16701","67.5049398239626370","68.5408059397640860"
"2012-09-24","17430","70.8433734939759036","71.2507171543316122"
"2012-09-25","16645","75.4941423851006308","74.0462601381796335"
"2012-09-26","16988","76.3244643277607723","73.6814221803626089"
"2012-09-27","17486","63.1991307331579549","62.6043692096534370"
"2012-09-28","17544","63.7482900136798906","63.1554947560419517"
"2012-09-29","13323","73.3468438039480597","74.0148615176761991"
"2012-09-30","16621","63.2031767041694242","62.2405390770711750"
"2012-10-01","17402","63.0042523847833582","61.8492127341684864"
"2012-10-02","16598","69.9903602843716110","65.7187612965417520"
"2012-10-03","16967","62.7747981375611481","59.5508929097660164"
"2012-10-04","17597","60.4875831107575155","59.3567085298630448"
"2012-10-05","17529","59.2503850761595071","58.9195048205830338"
"2012-10-06","13479","67.4456562059499963","67.5866162178203131"
"2012-10-07","16604","64.4663936400867261","63.2317513852083835"
"2012-10-08","17576","56.5202548930359581","54.9840691852526172"
"2012-10-09","16690","65.6500898741761534","64.0383463151587777"
"2012-10-10","16996","60.9202165215344787","58.5549541068486703"
"2012-10-11","17602","60.9817066242472446","59.5670946483354164"
"2012-10-12","17516","58.1810915734185887","56.0230646266270838"
"2012-10-13","13550","67.5202952029520295","67.0405904059040590"
"2012-10-14","16704","59.3031609195402299","59.2373084291187739"
"2012-10-15","17516","60.0536652203699475","59.8938113724594656"
"2012-10-16","16685","69.0979922085705724","68.7264009589451603"
"2012-10-17","16996","69.1751000235349494","68.9338667921863968"
"2012-10-18","17618","59.0305369508457260","57.0382563287546827"
"2012-10-19","17504","53.6505941499085923","52.2223491773308958"
"2012-10-20","13554","68.2529142688505238","70.7613988490482514"
"2012-10-21","16706","66.9879085358553813","68.7238118041422244"
"2012-10-22","17519","57.8971402477310349","56.2132541811747246"
"2012-10-23","16704","68.9056513409961686","67.3551245210727969"
"2012-10-24","16999","68.6805106182716630","66.4274369080534149"
"2012-10-25","17570","57.1428571428571429","54.7296528173022197"
"2012-10-26","17533","59.2710888039696572","56.4079165003136942"
"2012-10-27","13561","72.2660570754369147","72.8412358970577391"
"2012-10-28","16621","62.3368028397809999","62.6015281872330185"
"2012-10-29","17413","78.3035663010394533","78.6538792855912249"
"2012-10-30","16478","80.5619614030828984","80.2706639155237286"
"2012-10-31","15467","75.6837137130665287","77.2612659209930820"
"2012-11-01","17513","66.2821903728658711","67.4413292982355964"
"2012-11-02","17514","69.9269156103688478","69.9840127897681855"
"2012-11-03","13597","76.3771420166213135","77.4361991615797602"
"2012-11-04","16429","70.8381520482074381","71.7389981130927019"
"2012-11-05","17268","71.3110956682881631","70.8651841556636553"
"2012-11-06","15813","72.6174666413710238","70.6444065009802062"
"2012-11-07","16865","69.8191520901274830","69.7124221761043581"
"2012-11-08","17471","64.5011733730181444","65.6802701619827142"
"2012-11-09","17394","61.0497872829711395","65.3558698401747729"
"2012-11-10","13569","70.0420075171346451","72.4298032279460535"
"2012-11-11","16426","62.5715329355899184","62.3523681967612322"
"2012-11-12","17427","56.3034371951569404","57.3363172089286739"
"2012-11-13","16530","68.5238959467634604","71.2220205686630369"
"2012-11-14","16856","69.1445182724252492","69.3224964404366398"
"2012-11-15","17535","60.5018534359851725","63.8836612489307100"
"2012-11-16","17591","61.8611790119947701","65.7836393610368939"
"2012-11-17","13994","66.0354437616121195","72.0880377304559097"
"2012-11-18","15970","69.4489668127739512","74.9154664996869130"
"2012-11-19","16184","68.1660899653979239","73.0042016806722689"
"2012-11-20","16882","64.3051771117166213","69.3815898590214430"
"2012-11-21","17712","61.9975158084914182","65.5149051490514905"
"2012-11-22","10780","75.8534322820037106","83.2096474953617811"
"2012-11-23","12987","76.1761761761761762","80.1801801801801802"
"2012-11-24","15650","68.4472843450479233","72.5303514376996805"
"2012-11-25","17825","61.4305750350631136","64.8920056100981767"
"2012-11-26","17894","60.8472113557617078","66.7486308259751872"
"2012-11-27","16172","60.3759584466979965","61.2663863467721989"
"2012-11-28","16347","71.2240778124426500","72.2395546583470973"
"2012-11-29","16902","71.4767483138090167","72.6245414743817300"
"2012-11-30","16909","68.8923058726122183","70.3234963628836714"
"2012-12-01","13308","71.9717463180042080","73.5798016230838593"
"2012-12-02","15899","65.7840115730549091","66.9035788414365683"
"2012-12-03","16776","70.0226514067715784","72.4189318073438245"
"2012-12-04","16011","78.1775029667103866","75.7666604209605896"
"2012-12-05","16326","76.2893544040181306","75.8360896729143697"
"2012-12-06","16911","74.5609366684406599","75.3888001892259476"
"2012-12-07","16952","70.4518640868334120","70.0684285040113261"
"2012-12-08","13352","73.0002995805871780","72.6408028759736369"
"2012-12-09","15901","64.1657757373750079","61.0716307150493680"
"2012-12-10","16779","52.4226711961380297","50.3844090827820490"
"2012-12-11","16017","71.5552225760129862","68.4772429293875258"
"2012-12-12","16349","74.3409382836870757","71.8943054621077742"
"2012-12-13","16960","70.2240566037735849","72.6120283018867925"
"2012-12-14","17113","65.7628703324957635","66.8205457839069713"
"2012-12-15","13531","64.4076564924987067","66.9499667430345133"
"2012-12-16","15977","61.0940727295487263","56.6814796269637604"
"2012-12-17","16890","55.5950266429840142","54.3753700414446418"
"2012-12-18","16264","55.9702410231185440","58.6694540088539105"
"2012-12-19","17105","50.7570885705933937","54.4402221572639579"
"2012-12-20","17395","41.7131359586087956","42.5582063811440069"
"2012-12-21","17582","35.1495848026390627","38.1071550449323171"
"2012-12-22","15210","41.3609467455621302","48.4549638395792242"
"2012-12-23","15818","50.9925401441395878","57.4661777721583007"
"2012-12-24","13821","56.7614499674408509","61.4933796396787497"
"2012-12-25","13488","53.2918149466192171","54.2259786476868327"
"2012-12-26","17367","36.1375021592675764","36.5693556745551909"
"2012-12-27","17528","34.5960748516659060","37.8023733455043359"
"2012-12-28","17394","42.9285960676095205","46.0503621938599517"
"2012-12-29","14282","43.4322923960229660","43.4322923960229660"
"2012-12-30","15755","49.5842589654078070","53.5512535702951444"
"2012-12-31","14157","56.8270113724659179","60.2316875044147771"
"2013-01-01","15228","50.7880220646178093","53.1717888100866824"
"2013-01-02","18097","52.7767033209924297","54.6554677570868100"
"2013-01-03","17758","55.2314449825430792","56.4252731163419304"
"2013-01-04","17678","64.2436927254214278","68.9048534902138251"
"2013-01-05","13963","60.7749051063525030","65.1650791377211201"
"2013-01-06","16440","60.4379562043795620","63.1204379562043796"
"2013-01-07","17396","68.0846171533685905","72.6833754886180731"
"2013-01-08","16365","68.2798655667583257","67.7115795905896731"
"2013-01-09","16758","71.6135577037832677","69.9546485260770975"
"2013-01-10","17438","70.0825782773253814","69.3829567610964560"
"2013-01-11","17471","67.8381317612042814","65.2280922671856219"
"2013-01-12","13346","69.6538288625805485","69.9235726060242769"
"2013-01-13","16129","59.6999193998387997","57.7097154194308389"
"2013-01-14","17261","63.8491396790452465","60.8018075430160477"
"2013-01-15","16295","72.3718932187787665","67.2721693771095428"
"2013-01-16","16723","63.0090294803563954","58.3627339592178437"
"2013-01-17","17406","65.5004021601746524","65.9312880615879582"
"2013-01-18","17431","65.2573002122655040","69.6402960243244794"
"2013-01-19","13206","75.2915341511434197","79.7364834166288051"
"2013-01-20","15213","71.5440741471110235","73.9170446328797739"
"2013-01-21","17084","65.6052446733785999","66.7408101147272302"
"2013-01-22","16277","68.9746267739755483","70.1787798734410518"
"2013-01-23","16708","69.8288245152022983","67.3090734977256404"
"2013-01-24","17403","61.8973740159742573","60.9435154858357754"
"2013-01-25","17416","55.8739090491502067","51.7857142857142857"
"2013-01-26","13270","69.0580256217030897","70.3089675960813866"
"2013-01-27","16107","67.6227727075184702","67.2005960141553362"
"2013-01-28","17238","63.1105696716556445","61.7298990602158023"
"2013-01-29","16285","70.1320233343567700","65.1335584894074302"
"2013-01-30","16709","58.2201208929319528","52.4866838230893530"
"2013-01-31","17420","58.4385763490241102","55.8323765786452354"
"2013-02-01","17450","63.0028653295128940","62.1776504297994269"
"2013-02-02","13271","65.9332378871222967","62.8588651947856228"
"2013-02-03","15400","71.0324675324675325","68.6298701298701299"
"2013-02-04","17288","57.7973160573808422","56.9412309116149931"
"2013-02-05","16301","74.1856327832648304","71.8483528617876204"
"2013-02-06","16720","75.1555023923444976","74.9222488038277512"
"2013-02-07","17416","62.6837390904915021","61.7363344051446945"
"2013-02-08","17451","66.5405993925849522","66.6322846828261991"
"2013-02-09","13320","75.2102102102102102","75.8858858858858859"
"2013-02-10","16188","57.9750432419075859","56.0476896466518409"
"2013-02-11","17266","55.6643113633731032","54.8360940576856249"
"2013-02-12","16315","72.9512718357339871","71.6763714373276126"
"2013-02-13","16817","71.2493310340726646","70.0838437295593744"
"2013-02-14","18060","66.4839424141749723","67.4197120708748616"
"2013-02-15","18231","66.3156162580220504","67.3687674839558993"
"2013-02-16","14244","65.6065711878685762","65.1783206964335861"
"2013-02-17","15942","67.4946681721239493","69.7591268347760632"
"2013-02-18","18073","65.6116859403530128","67.4763459303934045"
"2013-02-19","17694","59.0539165818921668","58.3983271165366791"
"2013-02-20","17567","65.1562588945181306","64.7691694654750384"
"2013-02-21","18174","56.3937493122042478","54.3193573236491691"
"2013-02-22","18181","51.5758209119410373","49.9092459160662230"
"2013-02-23","14343","59.6527923028655093","59.8201213135327337"
"2013-02-24","16963","67.0871897659612097","69.4393680363143312"
"2013-02-25","18127","62.0124675897831963","62.2055497324433166"
"2013-02-26","17244","62.3405242403154720","59.0466249130132220"
"2013-02-27","17531","57.2528663510353089","56.8250527636757743"
"2013-02-28","18169","62.5240794760306016","63.5367934393747592"
"2013-03-01","18197","56.5148101335384954","56.1850854536462054"
"2013-03-02","15030","62.7744510978043912","60.8183632734530938"
"2013-03-03","17359","66.5130479866351748","67.1006394377556311"
"2013-03-04","18421","67.5316215189186255","68.3350523858639596"
"2013-03-05","17836","69.0008970621215519","66.6348957165283696"
"2013-03-06","18057","65.6698233372099463","65.9633383175499806"
"2013-03-07","18542","65.9853306007981879","67.0316039262215511"
"2013-03-08","18577","55.5848630026376702","55.6333100069979006"
"2013-03-09","15407","65.4832219121178685","67.4888037904848446"
"2013-03-10","17721","57.7732633598555386","58.3601376897466283"
"2013-03-11","18641","60.4098492570141087","58.3391448956601041"
"2013-03-12","18095","64.4100580270793037","61.5363360044211108"
"2013-03-13","18312","67.8844473569244211","67.4803407601572739"
"2013-03-14","18770","64.3260522109749600","65.3223228556206713"
"2013-03-15","18787","63.4800660030872412","63.7781444615957843"
"2013-03-16","15507","62.6684723028309796","63.3907267685561359"
"2013-03-17","17749","64.1331906022874528","65.3614288128908671"
"2013-03-18","18651","47.3915607742212214","44.4319339445606134"
"2013-03-19","18108","54.5062955599734924","55.6163021868787276"
"2013-03-20","18316","62.7047390259882070","62.7702555143044333"
"2013-03-21","18763","61.6212759153653467","62.2661621275915365"
"2013-03-22","18784","60.2321124361158433","60.4876490630323680"
"2013-03-23","15500","48.7483870967741935","47.0903225806451613"
"2013-03-24","17736","49.4305367613892648","48.6411817771763645"
